From Id	To Id	Tx	Meta
6	4	24.2777	OLSR
6	5	24.2777	OLSR
6	7	24.2777	OLSR
1	0	24.3639	OLSR
1	2	24.3639	OLSR
1	5	24.3639	OLSR
2	1	24.435	OLSR
2	3	24.435	OLSR
2	4	24.435	OLSR
3	2	24.495	OLSR
3	4	24.495	OLSR
3	7	24.495	OLSR
0	1	25	 UDP 49153 > 9
1	2	25.001	 UDP 49153 > 9
2	3	25.002	 UDP 49153 > 9
3	7	25.003	 UDP 49153 > 9
7	4	25.004	 UDP 9 > 49153
4	2	25.0051	 UDP 9 > 49153
2	1	25.0061	 UDP 9 > 49153
1	0	25.0071	 UDP 9 > 49153
2	1	25.037	OLSR
2	3	25.037	OLSR
2	4	25.037	OLSR
4	2	25.0689	OLSR
4	3	25.0689	OLSR
4	7	25.0689	OLSR
4	5	25.0689	OLSR
4	6	25.0689	OLSR
5	1	25.1781	OLSR
5	4	25.1781	OLSR
5	6	25.1781	OLSR
1	0	25.2726	OLSR
1	2	25.2726	OLSR
1	5	25.2726	OLSR
5	1	25.2742	OLSR
5	4	25.2742	OLSR
5	6	25.2742	OLSR
3	2	25.2854	OLSR
3	4	25.2854	OLSR
3	7	25.2854	OLSR
7	3	25.291	OLSR
7	4	25.291	OLSR
7	6	25.291	OLSR
6	4	25.3931	OLSR
6	5	25.3931	OLSR
6	7	25.3931	OLSR
2	1	25.4844	OLSR
2	3	25.4844	OLSR
2	4	25.4844	OLSR
4	2	25.6702	OLSR
4	3	25.6702	OLSR
4	7	25.6702	OLSR
4	5	25.6702	OLSR
4	6	25.6702	OLSR
5	1	25.7089	OLSR
5	4	25.7089	OLSR
5	6	25.7089	OLSR
1	0	25.7808	OLSR
1	2	25.7808	OLSR
1	5	25.7808	OLSR
2	1	25.8686	OLSR
2	3	25.8686	OLSR
2	4	25.8686	OLSR
0	1	26	 UDP 49153 > 9
1	2	26.001	 UDP 49153 > 9
2	3	26.002	 UDP 49153 > 9
3	7	26.003	 UDP 49153 > 9
7	4	26.004	 UDP 9 > 49153
4	2	26.0051	 UDP 9 > 49153
2	1	26.0061	 UDP 9 > 49153
1	0	26.0071	 UDP 9 > 49153
1	0	26.0636	OLSR
1	2	26.0636	OLSR
1	5	26.0636	OLSR
4	2	26.0794	OLSR
4	3	26.0794	OLSR
4	7	26.0794	OLSR
4	5	26.0794	OLSR
4	6	26.0794	OLSR
5	1	26.2225	OLSR
5	4	26.2225	OLSR
5	6	26.2225	OLSR
2	1	26.2291	OLSR
2	3	26.2291	OLSR
2	4	26.2291	OLSR
3	2	26.2852	OLSR
3	4	26.2852	OLSR
3	7	26.2852	OLSR
6	4	26.3114	OLSR
6	5	26.3114	OLSR
6	7	26.3114	OLSR
0	1	26.3637	OLSR
7	3	26.4529	OLSR
7	4	26.4529	OLSR
7	6	26.4529	OLSR
0	1	27	 UDP 49153 > 9
1	2	27.001	 UDP 49153 > 9
2	3	27.002	 UDP 49153 > 9
3	7	27.003	 UDP 49153 > 9
7	4	27.004	 UDP 9 > 49153
4	2	27.0051	 UDP 9 > 49153
2	1	27.0061	 UDP 9 > 49153
1	0	27.0071	 UDP 9 > 49153
0	1	28	 UDP 49153 > 9
1	2	28.001	 UDP 49153 > 9
2	3	28.002	 UDP 49153 > 9
3	7	28.003	 UDP 49153 > 9
