From Id	To Id	Tx	Meta
2	5	79.003	 UDP 49153 > 9
5	2	79.004	 UDP 9 > 49153
2	3	79.005	 UDP 9 > 49153
3	0	79.0071	 UDP 9 > 49153
0	1	79.3823	 UDP 520 > 520
0	3	79.3823	 UDP 520 > 520
0	3	80	 UDP 49153 > 9
3	2	80.001	 UDP 49153 > 9
2	5	80.003	 UDP 49153 > 9
5	2	80.004	 UDP 9 > 49153
2	3	80.005	 UDP 9 > 49153
3	0	80.0071	 UDP 9 > 49153
0	3	81	 UDP 49153 > 9
3	2	81.001	 UDP 49153 > 9
2	5	81.003	 UDP 49153 > 9
5	2	81.004	 UDP 9 > 49153
2	3	81.005	 UDP 9 > 49153
3	0	81.0071	 UDP 9 > 49153
3	0	81.4593	 UDP 520 > 520
3	2	81.4593	 UDP 520 > 520
4	1	81.561	 UDP 520 > 520
4	5	81.561	 UDP 520 > 520
0	3	82	 UDP 49153 > 9
3	2	82.001	 UDP 49153 > 9
2	5	82.003	 UDP 49153 > 9
5	2	82.004	 UDP 9 > 49153
2	3	82.005	 UDP 9 > 49153
3	0	82.0071	 UDP 9 > 49153
1	0	82.7416	 UDP 520 > 520
1	4	82.7416	 UDP 520 > 520
0	3	83	 UDP 49153 > 9
3	2	83.001	 UDP 49153 > 9
2	5	83.003	 UDP 49153 > 9
5	2	83.004	 UDP 9 > 49153
2	3	83.005	 UDP 9 > 49153
3	0	83.0071	 UDP 9 > 49153
0	3	84	 UDP 49153 > 9
3	2	84.001	 UDP 49153 > 9
2	5	84.003	 UDP 49153 > 9
5	2	84.004	 UDP 9 > 49153
2	3	84.005	 UDP 9 > 49153
3	0	84.0071	 UDP 9 > 49153
5	2	84.6212	 UDP 520 > 520
5	4	84.6212	 UDP 520 > 520
0	3	85	 UDP 49153 > 9
3	2	85.001	 UDP 49153 > 9
2	5	85.003	 UDP 49153 > 9
5	2	85.004	 UDP 9 > 49153
2	3	85.005	 UDP 9 > 49153
3	0	85.0071	 UDP 9 > 49153
0	3	86	 UDP 49153 > 9
3	2	86.001	 UDP 49153 > 9
2	5	86.003	 UDP 49153 > 9
5	2	86.004	 UDP 9 > 49153
2	3	86.005	 UDP 9 > 49153
3	0	86.0071	 UDP 9 > 49153
0	3	87	 UDP 49153 > 9
3	2	87.001	 UDP 49153 > 9
2	5	87.003	 UDP 49153 > 9
5	2	87.004	 UDP 9 > 49153
2	3	87.005	 UDP 9 > 49153
3	0	87.0071	 UDP 9 > 49153
0	3	88	 UDP 49153 > 9
3	2	88.001	 UDP 49153 > 9
2	5	88.003	 UDP 49153 > 9
5	2	88.004	 UDP 9 > 49153
2	3	88.005	 UDP 9 > 49153
3	0	88.0071	 UDP 9 > 49153
0	3	89	 UDP 49153 > 9
3	2	89.001	 UDP 49153 > 9
2	5	89.003	 UDP 49153 > 9
5	2	89.004	 UDP 9 > 49153
2	3	89.005	 UDP 9 > 49153
3	0	89.0071	 UDP 9 > 49153
0	3	90	 UDP 49153 > 9
3	2	90.001	 UDP 49153 > 9
2	5	90.003	 UDP 49153 > 9
5	2	90.004	 UDP 9 > 49153
2	3	90.005	 UDP 9 > 49153
3	0	90.0071	 UDP 9 > 49153
0	3	91	 UDP 49153 > 9
3	2	91.001	 UDP 49153 > 9
2	5	91.003	 UDP 49153 > 9
5	2	91.004	 UDP 9 > 49153
2	3	91.005	 UDP 9 > 49153
3	0	91.0071	 UDP 9 > 49153
2	3	91.9966	 UDP 520 > 520
2	5	91.9966	 UDP 520 > 520
0	3	92	 UDP 49153 > 9
3	2	92.001	 UDP 49153 > 9
2	5	92.003	 UDP 49153 > 9
5	2	92.004	 UDP 9 > 49153
2	3	92.005	 UDP 9 > 49153
3	0	92.0071	 UDP 9 > 49153
0	3	93	 UDP 49153 > 9
3	2	93.001	 UDP 49153 > 9
2	5	93.003	 UDP 49153 > 9
5	2	93.004	 UDP 9 > 49153
2	3	93.005	 UDP 9 > 49153
3	0	93.0071	 UDP 9 > 49153
3	0	93.4385	 UDP 520 > 520
3	2	93.4385	 UDP 520 > 520
0	3	94	 UDP 49153 > 9
3	2	94.001	 UDP 49153 > 9
2	5	94.003	 UDP 49153 > 9
5	2	94.004	 UDP 9 > 49153
2	3	94.005	 UDP 9 > 49153
3	0	94.0071	 UDP 9 > 49153
0	3	95	 UDP 49153 > 9
3	2	95.001	 UDP 49153 > 9
2	5	95.003	 UDP 49153 > 9
5	2	95.004	 UDP 9 > 49153
2	3	95.005	 UDP 9 > 49153
3	0	95.0071	 UDP 9 > 49153
0	3	96	 UDP 49153 > 9
3	2	96.001	 UDP 49153 > 9
2	5	96.003	 UDP 49153 > 9
5	2	96.004	 UDP 9 > 49153
2	3	96.005	 UDP 9 > 49153
3	0	96.0071	 UDP 9 > 49153
0	3	97	 UDP 49153 > 9
3	2	97.001	 UDP 49153 > 9
2	5	97.003	 UDP 49153 > 9
5	2	97.004	 UDP 9 > 49153
2	3	97.005	 UDP 9 > 49153
3	0	97.0071	 UDP 9 > 49153
0	3	98	 UDP 49153 > 9
3	2	98.001	 UDP 49153 > 9
2	5	98.003	 UDP 49153 > 9
5	2	98.004	 UDP 9 > 49153
2	3	98.005	 UDP 9 > 49153
3	0	98.0071	 UDP 9 > 49153
0	3	99	 UDP 49153 > 9
3	2	99.001	 UDP 49153 > 9
2	5	99.003	 UDP 49153 > 9
5	2	99.004	 UDP 9 > 49153
2	3	99.005	 UDP 9 > 49153
3	0	99.0071	 UDP 9 > 49153
0	3	100	 UDP 49153 > 9
3	2	100.001	 UDP 49153 > 9
2	5	100.003	 UDP 49153 > 9
5	2	100.004	 UDP 9 > 49153
2	3	100.005	 UDP 9 > 49153
3	0	100.007	 UDP 9 > 49153
5	2	100.811	 UDP 520 > 520
5	4	100.811	 UDP 520 > 520
0	3	101	 UDP 49153 > 9
3	2	101.001	 UDP 49153 > 9
2	5	101.003	 UDP 49153 > 9
5	2	101.004	 UDP 9 > 49153
2	3	101.005	 UDP 9 > 49153
3	0	101.007	 UDP 9 > 49153
0	3	102	 UDP 49153 > 9
3	2	102.001	 UDP 49153 > 9
2	5	102.003	 UDP 49153 > 9
5	2	102.004	 UDP 9 > 49153
2	3	102.005	 UDP 9 > 49153
3	0	102.007	 UDP 9 > 49153
4	1	102.195	 UDP 520 > 520
4	5	102.195	 UDP 520 > 520
0	3	103	 UDP 49153 > 9
3	2	103.001	 UDP 49153 > 9
2	5	103.003	 UDP 49153 > 9
5	2	103.004	 UDP 9 > 49153
2	3	103.005	 UDP 9 > 49153
3	0	103.007	 UDP 9 > 49153
1	0	103.66	 UDP 520 > 520
1	4	103.66	 UDP 520 > 520
0	3	104	 UDP 49153 > 9
3	2	104.001	 UDP 49153 > 9
2	5	104.003	 UDP 49153 > 9
5	2	104.004	 UDP 9 > 49153
2	3	104.005	 UDP 9 > 49153
3	0	104.007	 UDP 9 > 49153
2	3	104.856	 UDP 520 > 520
2	5	104.856	 UDP 520 > 520
0	3	105	 UDP 49153 > 9
3	2	105.001	 UDP 49153 > 9
2	5	105.003	 UDP 49153 > 9
5	2	105.004	 UDP 9 > 49153
2	3	105.005	 UDP 9 > 49153
3	0	105.007	 UDP 9 > 49153
0	3	106	 UDP 49153 > 9
3	2	106.001	 UDP 49153 > 9
2	5	106.003	 UDP 49153 > 9
5	2	106.004	 UDP 9 > 49153
2	3	106.005	 UDP 9 > 49153
3	0	106.007	 UDP 9 > 49153
3	0	106.622	 UDP 520 > 520
3	2	106.622	 UDP 520 > 520
0	3	107	 UDP 49153 > 9
3	2	107.001	 UDP 49153 > 9
2	5	107.003	 UDP 49153 > 9
5	2	107.004	 UDP 9 > 49153
2	3	107.005	 UDP 9 > 49153
3	0	107.007	 UDP 9 > 49153
0	3	108	 UDP 49153 > 9
3	2	108.001	 UDP 49153 > 9
2	5	108.003	 UDP 49153 > 9
5	2	108.004	 UDP 9 > 49153
2	3	108.005	 UDP 9 > 49153
3	0	108.007	 UDP 9 > 49153
0	3	109	 UDP 49153 > 9
3	2	109.001	 UDP 49153 > 9
2	5	109.003	 UDP 49153 > 9
5	2	109.004	 UDP 9 > 49153
2	3	109.005	 UDP 9 > 49153
3	0	109.007	 UDP 9 > 49153
0	3	110	 UDP 49153 > 9
3	2	110.001	 UDP 49153 > 9
2	5	110.003	 UDP 49153 > 9
5	2	110.004	 UDP 9 > 49153
2	3	110.005	 UDP 9 > 49153
3	0	110.007	 UDP 9 > 49153
0	3	111	 UDP 49153 > 9
3	2	111.001	 UDP 49153 > 9
2	5	111.003	 UDP 49153 > 9
5	2	111.004	 UDP 9 > 49153
2	3	111.005	 UDP 9 > 49153
3	0	111.007	 UDP 9 > 49153
1	0	111.185	 UDP 520 > 520
1	4	111.185	 UDP 520 > 520
0	3	112	 UDP 49153 > 9
3	2	112.001	 UDP 49153 > 9
2	5	112.003	 UDP 49153 > 9
5	2	112.004	 UDP 9 > 49153
2	3	112.005	 UDP 9 > 49153
3	0	112.007	 UDP 9 > 49153
0	3	113	 UDP 49153 > 9
3	2	113.001	 UDP 49153 > 9
2	5	113.003	 UDP 49153 > 9
5	2	113.004	 UDP 9 > 49153
2	3	113.005	 UDP 9 > 49153
3	0	113.007	 UDP 9 > 49153
4	1	113.876	 UDP 520 > 520
4	5	113.876	 UDP 520 > 520
4	3	113.876	 UDP 520 > 520
0	3	114	 UDP 49153 > 9
3	2	114.001	 UDP 49153 > 9
2	5	114.003	 UDP 49153 > 9
5	2	114.004	 UDP 9 > 49153
2	3	114.005	 UDP 9 > 49153
3	0	114.007	 UDP 9 > 49153
0	1	114.042	 UDP 520 > 520
0	3	114.042	 UDP 520 > 520
3	0	114.641	 UDP 520 > 520
3	2	114.641	 UDP 520 > 520
3	4	114.641	 UDP 520 > 520
2	3	114.755	 UDP 520 > 520
2	5	114.755	 UDP 520 > 520
2	1	114.755	 UDP 520 > 520
0	3	115	 UDP 49153 > 9
3	2	115.001	 UDP 49153 > 9
2	5	115.003	 UDP 49153 > 9
5	2	115.004	 UDP 9 > 49153
2	3	115.005	 UDP 9 > 49153
3	0	115.007	 UDP 9 > 49153
1	0	115.205	 UDP 520 > 520
1	4	115.205	 UDP 520 > 520
1	2	115.205	 UDP 520 > 520
0	3	116	 UDP 49153 > 9
3	2	116.001	 UDP 49153 > 9
2	5	116.003	 UDP 49153 > 9
5	2	116.004	 UDP 9 > 49153
2	1	116.005	 UDP 9 > 49153
1	0	116.006	 UDP 9 > 49153
2	3	116.235	 UDP 520 > 520
2	5	116.235	 UDP 520 > 520
2	1	116.235	 UDP 520 > 520
0	1	116.578	 UDP 520 > 520
0	3	116.578	 UDP 520 > 520
0	3	117	 UDP 49153 > 9
3	2	117.001	 UDP 49153 > 9
2	5	117.003	 UDP 49153 > 9
5	2	117.004	 UDP 9 > 49153
2	1	117.005	 UDP 9 > 49153
1	0	117.006	 UDP 9 > 49153
4	1	117.379	 UDP 520 > 520
4	5	117.379	 UDP 520 > 520
4	3	117.379	 UDP 520 > 520
5	2	117.401	 UDP 520 > 520
5	4	117.401	 UDP 520 > 520
0	3	118	 UDP 49153 > 9
3	2	118.001	 UDP 49153 > 9
2	5	118.003	 UDP 49153 > 9
5	2	118.004	 UDP 9 > 49153
2	1	118.005	 UDP 9 > 49153
1	0	118.006	 UDP 9 > 49153
1	0	118.683	 UDP 520 > 520
1	4	118.683	 UDP 520 > 520
1	2	118.683	 UDP 520 > 520
0	3	119	 UDP 49153 > 9
3	2	119.001	 UDP 49153 > 9
2	5	119.003	 UDP 49153 > 9
5	2	119.004	 UDP 9 > 49153
2	1	119.005	 UDP 9 > 49153
1	0	119.006	 UDP 9 > 49153
4	1	119.49	 UDP 520 > 520
4	5	119.49	 UDP 520 > 520
4	3	119.49	 UDP 520 > 520
2	3	119.781	 UDP 520 > 520
2	5	119.781	 UDP 520 > 520
2	1	119.781	 UDP 520 > 520
0	3	120	 UDP 49153 > 9
3	2	120.001	 UDP 49153 > 9
2	5	120.003	 UDP 49153 > 9
5	2	120.004	 UDP 9 > 49153
2	1	120.005	 UDP 9 > 49153
1	0	120.006	 UDP 9 > 49153
0	3	121	 UDP 49153 > 9
3	2	121.001	 UDP 49153 > 9
2	5	121.003	 UDP 49153 > 9
5	2	121.004	 UDP 9 > 49153
2	1	121.005	 UDP 9 > 49153
1	0	121.006	 UDP 9 > 49153
0	1	121.725	 UDP 520 > 520
0	3	121.725	 UDP 520 > 520
3	0	121.83	 UDP 520 > 520
3	2	121.83	 UDP 520 > 520
3	4	121.83	 UDP 520 > 520
1	0	121.894	 UDP 520 > 520
1	4	121.894	 UDP 520 > 520
0	3	122	 UDP 49153 > 9
3	2	122.001	 UDP 49153 > 9
2	5	122.003	 UDP 49153 > 9
5	2	122.004	 UDP 9 > 49153
2	1	122.005	 UDP 9 > 49153
1	0	122.006	 UDP 9 > 49153
0	3	123	 UDP 49153 > 9
3	2	123.001	 UDP 49153 > 9
2	5	123.003	 UDP 49153 > 9
5	2	123.004	 UDP 9 > 49153
2	1	123.005	 UDP 9 > 49153
1	0	123.006	 UDP 9 > 49153
5	2	123.514	 UDP 520 > 520
5	4	123.514	 UDP 520 > 520
0	1	123.947	 UDP 520 > 520
0	3	123.947	 UDP 520 > 520
0	3	124	 UDP 49153 > 9
3	2	124.001	 UDP 49153 > 9
2	5	124.003	 UDP 49153 > 9
5	2	124.004	 UDP 9 > 49153
2	1	124.005	 UDP 9 > 49153
1	0	124.006	 UDP 9 > 49153
0	3	125	 UDP 49153 > 9
3	2	125.001	 UDP 49153 > 9
2	5	125.003	 UDP 49153 > 9
5	2	125.004	 UDP 9 > 49153
2	1	125.005	 UDP 9 > 49153
1	0	125.006	 UDP 9 > 49153
0	3	126	 UDP 49153 > 9
3	2	126.001	 UDP 49153 > 9
2	5	126.003	 UDP 49153 > 9
5	2	126.004	 UDP 9 > 49153
2	1	126.005	 UDP 9 > 49153
1	0	126.006	 UDP 9 > 49153
2	3	126.144	 UDP 520 > 520
2	5	126.144	 UDP 520 > 520
2	1	126.144	 UDP 520 > 520
0	3	127	 UDP 49153 > 9
3	2	127.001	 UDP 49153 > 9
2	5	127.003	 UDP 49153 > 9
5	2	127.004	 UDP 9 > 49153
2	1	127.005	 UDP 9 > 49153
1	0	127.006	 UDP 9 > 49153
3	0	127.385	 UDP 520 > 520
3	2	127.385	 UDP 520 > 520
3	4	127.385	 UDP 520 > 520
1	0	127.416	 UDP 520 > 520
1	4	127.416	 UDP 520 > 520
1	2	127.416	 UDP 520 > 520
0	3	128	 UDP 49153 > 9
3	2	128.001	 UDP 49153 > 9
2	5	128.003	 UDP 49153 > 9
5	2	128.004	 UDP 9 > 49153
2	1	128.005	 UDP 9 > 49153
1	0	128.006	 UDP 9 > 49153
0	3	129	 UDP 49153 > 9
3	2	129.001	 UDP 49153 > 9
2	5	129.003	 UDP 49153 > 9
5	2	129.004	 UDP 9 > 49153
2	1	129.005	 UDP 9 > 49153
1	0	129.006	 UDP 9 > 49153
0	3	130	 UDP 49153 > 9
3	2	130.001	 UDP 49153 > 9
2	5	130.003	 UDP 49153 > 9
